"astro-ph/0411283","Simon DeDeo","Simon DeDeo","Particle Dark Energy","8 pages, 5 figures; minor update with added refs; version appearing
  in Phys. Rev. D","Phys.Rev. D73 (2006) 043520","10.1103/PhysRevD.73.043520",,"astro-ph hep-ph hep-th",,"  We explore the physics of a gas of particles interacting with a condensate
that spontaneously breaks Lorentz invariance. The equation of state of this gas
varies from 1/3 to less than -1 and can lead to the observed cosmic
acceleration. The particles are always stable. In our particular class of
models these particles are fermions with a chiral coupling to the condensate.
They may behave as relativistic matter at early times, produce a brief period
where they dominate the expansion with w<0 today, and behave as matter at late
time. There are no small parameters in our models, which generically lead to
dark energy clustering and, depending on the choice of parameters, smoothing of
small scale power.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 18:04:10 GMT""},{""version"":""v2"",""created"":""Thu, 23 Feb 2006 21:31:48 GMT""}]","2009-11-10"
"astro-ph/0411307","Christopher Martin","D. Christopher Martin, Mark Seibert, Veronique Buat, Jorge
  Inglesias-Paramo, Tom A. Barlow, Luciana Bianchi, Yong-Ik Byun, Jose Donas,
  Karl Forster, Peter G. Friedman, Timothy M. Heckman, Patrick N. Jelinsky,
  Young-Wook Lee, Barry F. Madore, Roger F. Malina, Bruno Milliard, Patrick F.
  Morrissey, Susan G. Neff, R. Michael Rich, David Schiminovich, Oswald H. W.
  Siegmund, Todd Small, Alex S. Szalay, Barry Y. Welsh, and Ted K. Wyder","The Star Formation Rate Function of the Local Universe","This paper will be published as part of the Galaxy Evolution Explorer
  (GALEX) Astrophysical Journal Letters Special Issue. Links to the full set of
  papers will be available at http:/www.galex.caltech.edu/PUBLICATIONS/ after
  November 22, 2004","Astrophys.J. 619 (2005) L59-L62","10.1086/425496",,"astro-ph",,"  We have derived the bivariate luminosity function for the far ultraviolet
(1530Angstroms) and far infrared (60 microns). We used matched GALEX and IRAS
data, and redshifts from NED and PSC-z. We have derived a total star formation
luminosity function phi(L_{tot}), with L_{tot} = L_{FUV}+L_{FIR}. Using these,
we determined the cosmic ``star formation rate'' function and density for the
local universe. The total SFR function is fit very well by a log-normal
distribution over five decades of luminosity. We find that the bivariate
luminosity function phi(L_{FUV},L_{FIR}) shows a bimodal behavior, with L_{FIR}
tracking L_{FUV} for L_{TOT}< 10^10 L_sun, and L_{FUV} saturating at 10^10
L_sun, while L_{TOT} L_{FIR} for higher luminosities. We also calculate the SFR
density and compare it to other measurements.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 22:08:51 GMT""}]","2009-11-10"
"astro-ph/0411308","Marie Treyer","M. Treyer, T. Wyder, D. Schiminovich, S. Arnouts, T. Budavari, B.
  Milliard, T. Barlow, L. Bianchi, Y.-I. Byun, J. Donas, K. Forster, P.
  Friedman, T. Heckman, P. Jelinsky, Y.-W. Lee, B. Madore, R. Malina, D.C.
  Martin, P. Morrissey, S. Neff, R.M. Rich, O.H.W. Siegmund, T. Small, A.
  Szalay, B. Welsh","The Ultraviolet Galaxy Luminosity Function from GALEX data: Color
  Dependent Evolution at Low Redshift","This paper will be published as part of the Galaxy Evolution Explorer
  (GALEX) Astrophysical Journal Letters Special Issue. Links to the full set of
  papers will be available at : http://www.galex.caltech.edu/PUBLICATIONS/
  after November 22, 2004","Astrophys.J. 619 (2005) L19-L22","10.1086/425302",,"astro-ph",,"  We present measurements of the FUV (1530A) and NUV (2310A) galaxy luminosity
functions (LF) at low redshift (z<0.2) from GALEX observations matched to the
2dF Galaxy Redshift Survey. We split our FUV and NUV samples into two UV-bj
color bins and two redshift bins. As observed at optical wavelengths, the local
LF of the bluest galaxies tend to have steeper faint end slopes and fainter
characteristic magnitudes M* than the reddest subsamples. We find evidence for
color dependent evolution at very low redshift in both bands, with bright blue
galaxies becoming dominant in the highest redshift bin. The evolution of the
total LF is consistent with an 0.3 magnitude brightening between z=0 and 0.13,
in agreement with the first analysis of deeper GALEX fields probing adjacent
and higher redshifts.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 22:10:16 GMT""}]","2009-11-10"
"astro-ph/0411309","Charles G. Hoopes","C. G. Hoopes, T. M. Heckman, D. K. Strickland, M. Seibert, B. F.
  Madore, R. M. Rich, L. Bianchi, A. Gil de Paz, D. Burgarella, D. A. Thilker,
  P. G. Friedman, T. A. Barlow, Y.-I. Byun, J. Donas, K. Forster, P. N.
  Jelinsky, Y.-W. Lee, R. F. Malina, D. C. Martin, B. Milliard, P. F.
  Morrissey, S. G. Neff, D. Schiminovich, O. H. W. Siegmund, T. Small, A. S.
  Szalay, B. Y. Welsh, and T. K. Wyder","GALEX Observations of the Ultraviolet Halos of NGC 253 and M82","This paper will be published as part of the Galaxy Evolution Explorer
  (GALEX) Astrophysical Journal Letters Special Issue. Links to the full set of
  papers will be available at http://www.galex.caltech.edu/PUBLICATIONS/ after
  November 22, 2004","Astrophys.J. 619 (2005) L99-L102","10.1086/423032",,"astro-ph",,"  We present Galaxy Evolution Explorer (GALEX) images of the prototypical
edge-on starburst galaxies M82 and NGC253. Our initial analysis is restricted
to the complex of ultraviolet (UV) filaments in the starburst-driven outflows
in the galaxy halos. The UV luminosities in the halo are too high to be
provided by shock-heated or photoionized gas except perhaps in the brightest
filaments in M82, suggesting that most of the UV light is the stellar continuum
of the starburst scattered into our line of sight by dust in the outflow. This
interpretation agrees with previous results from optical imaging polarimetry in
M82. The morphology of the UV filaments in both galaxies shows a high degree of
spatial correlation with H-alpha and X-ray emission. This indicates that these
outflows contain cold gas and dust, some of which may be vented into the
intergalactic medium (IGM). UV light is seen in the ``H-alpha cap'' 11 kpc
North of M82. If this cap is a result of the wind fluid running into a
pre-existing gas cloud, the gas cloud contains dust and is not primordial in
nature but was probably stripped from M82 or M81. If starburst winds
efficiently expel dust into the IGM, this could have significant consequences
for the observation of cosmologically distant objects.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 22:19:08 GMT""}]","2009-11-10"
"astro-ph/0411310","Patrick Morrissey","P. Morrissey, D. Schiminovich, T. A. Barlow, D. C. Martin, B.
  Blakkolb, T. Conrow, B. Cooke, K. Erickson, J. Fanson, P. G. Friedman, R.
  Grange, P. N. Jelinsky, S. C. Lee, D. Liu, A. Mazer, R. McLean, B. Milliard,
  D. Randall, W. Schmitigal, A. Sen, O. H. W. Siegmund, F. Surber, A. Vaughan,
  M. Viton, B. Y. Welsh, L. Bianchi, Y.-I. Byun, J. Donas, K. Forster, T. M.
  Heckman, Y-W Lee, B. F. Madore, R. F. Malina, S. G. Neff, R. M. Rich, T.
  Small, A. Szalay and T. Wyder","The On-Orbit Performance of the Galaxy Evolution Explorer","This paper will be published as part of the Galaxy Evolution Explorer
  (GALEX) Astrophysical Journal Letters Special Issue","Astrophys.J.619:L7-L10,2005","10.1086/424734",,"astro-ph",,"  We report the first year on-orbit performance results for the Galaxy
Evolution Explorer (GALEX), a NASA Small Explorer that is performing a survey
of the sky in two ultraviolet bands. The instrument comprises a 50 cm diameter
modified Ritchey-Chretien telescope with a 1.25 degree field of view,
selectable imaging and objective grism spectroscopic modes, and an innovative
optical system with a thin-film multilayer dichroic beam splitter that enables
simultaneous imaging by a pair of photon counting, microchannel plate, delay
line readout detectors. Initial measurements demonstrate that GALEX is
performing well, meeting its requirements for resolution, efficiency,
astrometry, bandpass definition and survey sensitivity.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 22:27:58 GMT""}]","2011-05-05"
"astro-ph/0411311","David Thilker","D. A. Thilker, C. G. Hoopes, L. Bianchi, S. Boissier, M. Rich, M.
  Seibert, P. G. Friedman, S. Rey, V. Buat, T. A. Barlow, Y. Byun, J. Donas, K.
  Forster, T. M. Heckman, P. N. Jelinsky, Y. Lee, B. F. Madore, R. F. Malina,
  C. Martin, B. Milliard, P. F. Morrissey, S. G. Neff, D. Schiminovich, O. H.
  W. Siegmund, T. Small, A. S. Szalay, B. Y. Welsh, T. K. Wyder","Panoramic GALEX FUV and NUV imaging of M31 and M33","This paper will be published as part of the Galaxy Evolution Explorer
  (GALEX) Astrophysical Journal Letters Special Issue. Links to the full set of
  papers will be available at http://www.galex.caltech.edu/PUBLICATIONS/ after
  November 22, 2004. Individual high-resolution figures can be found at
  http://dolomiti.pha.jhu.edu/publgoto.html","Astrophys.J. 619 (2005) L67-L70","10.1086/424816",,"astro-ph",,"  We present Galaxy Evolution Explorer (GALEX) far-UV and near-UV mosaic
observations covering the entirety of M31 and M33. For both targets, we measure
the decline of surface brightness (in FUV and NUV) and changes in FUV--NUV
color as a function of galactocentric radius. These UV radial profiles are
compared to the distribution of ionized gas traced by H-alpha emission. We find
that the extent of the UV emission, in both targets, is greater than the extent
of the observed HII regions and diffuse ionized gas. We determine the
ultraviolet diffuse fraction in M33 using our FUV observations and compare it
to the H-alpha diffuse fraction obtained from wide-field narrow-band imaging.
The FUV diffuse fraction appears to be remarkably constant near 0.65 over a
large range in galactocentric radius, with departures to higher values in
circumnuclear regions and, most notably, at the limit of the H-alpha disk. We
suggest that the increase in FUV diffuse fraction at large galactocentric radii
could indicate that a substantial portion of the diffuse emission beyond this
point is not generated in situ but rather scattered from dust, after
originating in the vicinity of the disk's outermost HII regions. Radial
variation of the H-alpha diffuse fraction was also measured. We found the
H-alpha diffuse fraction generally near 0.4 but rising toward the galaxy
center, up to 0.6. We made no attempt to correct our diffuse fraction
measurements for position-dependent extinction, so the quoted values are best
interpreted as upper limits given the plausibly higher extinction for stellar
clusters relative to their surroundings.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 22:40:26 GMT""}]","2009-11-10"
"astro-ph/0411312","Anne Rajala","Anne M. Rajala (1), Derek B. Fox (1), Avishay Gal-Yam (1), Douglas C.
  Leonard (1), Alicia M. Soderberg (1), S. R. Kulkarni (1), S. Bradley Cenko
  (2), Dae-Sik Moon (2), Fiona A. Harrison (2) ((1) Caltech Astronomy; (2)
  Caltech Physics and Space Radiation Laboratory)","Photometric Typing Analyses of Three Young Supernovae with the Robotic
  Palomar 60-Inch Telescope","PASP in press; AASTeX; 13 pages, 4 figures; minor changes as per
  referee report",,"10.1086/427985",,"astro-ph",,"  We present photometric typing analyses of three young supernovae observed
with the Robotic 60-inch Telescope at Palomar Observatory (P60). This
represents the first time that such photo-typing has been attempted, in a blind
fashion, on newly-discovered supernovae. For one of the target supernovae,
SN2004cs, our photometry provided the first constraint on the SN type, which we
predicted would be type Ia. To the contrary, however, our subsequent Keck
spectroscopy shows it to be an unusual type II supernova. For each of the other
two supernovae, SN2004dh (type II) and SN2004dk (type Ib), our photo-typing
results are consistent with the known type of the event as determined from
ground-based spectroscopy; however, the colors of SN2004dk are also consistent
with a type Ic or type II classification. We discuss our approach to the
challenges of photo-typing - contamination by host galaxy light and the unknown
photometric quality of the data - in the case where it is desirable to complete
the analysis with just one night of observations. The growing interest in the
properties and behavior of very young supernovae, and the increased discovery
rate for such events, mean that prompt photo-typing analyses can provide useful
input to observational campaigns. Our results demonstrate the value and
feasibility of such a project for P60, at the same time illustrating its chief
inherent shortcoming: an inability to identify new and unusual events as such
without later spectroscopic observations.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 22:53:14 GMT""},{""version"":""v2"",""created"":""Wed, 8 Dec 2004 23:58:56 GMT""}]","2009-11-10"
"astro-ph/0411313","Michael P. Muno","Michael P. Muno (UCLA), Tomaso Belloni (INAF - Oss. Astr. Brera,
  Italy), Vivek Dhawan (NRAO), Edward H. Morgan (MIT), Ronald A. Remillard
  (MIT), and Michael P. Rupen (NRAO)","A Lack of Radio Emission from Neutron Star Low Mass X-ray Binaries","9 pages, 5 figures, two of which are color. Submitted to ApJ","Astrophys.J. 626 (2005) 1020-1027","10.1086/429987",,"astro-ph",,"  We report strict upper limits to the radio luminosities of three neutron star
low-mass X-ray binaries obtained with the Very Large Array while they were in
hard X-ray states as observed with the Rossi X-ray Timing Explorer: 1E
1724-307, 4U 1812-12, and SLX 1735-269. We compare these upper limits to the
radio luminosities of several black hole binaries in very similar hard states,
and find that the neutron star systems are as faint as or fainter than all of
the black hole candidates. The differences in luminosities can partly be
attributed to the lower masses of the neutron star systems, which on
theoretical and observational grounds are expected to decrease the radio
luminosities as M^0.8. However, there still remains a factor of 30 scatter in
the radio luminosities of black hole and neutron star X-ray binaries,
particularly at X-ray luminosities of a few percent Eddington. We find no
obvious differences in the X-ray timing and spectral properties that can be
correlated with the radio luminosity. We discuss the implications of these
results on current models for the relationship between accretion and jets.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 23:35:26 GMT""}]","2009-11-10"
"astro-ph/0411314","Steven D. Kawaler","Steven D. Kawaler, Shelbi R. Hostler","Internal rotation of subdwarf B stars: limiting cases and
  asteroseismological consequences","accepted for publication in The Astrophysical Journal","Astrophys.J. 621 (2005) 432-444","10.1086/427403",,"astro-ph",,"  Observations of the rotation rates of horizontal branch (HB) stars show
puzzling systematics. In particular, cooler HB stars often show rapid rotation
(with velocities in excess of 10 km/s), while hotter HB stars typically show
much smaller rotation velocities. Simple models of angular momentum evolution
of stars from the main sequence through the red giant branch fail to explain
these effects. In general, evolutionary models in all cases preserve a rapidly
rotating core. The observed angular velocities of HB stars require that some of
the angular momentum stored in the core reaches the surface.
  To test the idea that HB stars contain such a core, one can appeal to
detailed computations of trace element abundences and rotational mixing.
However, a more direct probe is available to test these limiting cases of
angular momentum evolution. Some of the hottest horizontal branch stars are
members of the pulsating sdB class. They frequently show rich pulsation spectra
characteristic of nonradially pulsating stars. Thus their pulsations probe the
internal rotation of these stars, and should show the effects of rapid rotation
in their cores. Using models of sdB stars that include angular momentum
evolution, we explore this possibility and show that some of the sdB pulsators
may indeed have rapidly rotating cores.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 23:36:24 GMT""}]","2009-11-10"
"astro-ph/0411315","Regner Trampedach","Regner Trampedach","Improved phenomenological equation of state in the chemical picture","7 pages, 3 figures","2004. In: Celebonovic, Dappen & Gough (Eds.), ""Equation-of-state
  and Phase-transition Issues in Models of Ordinary Astrophysical Matter"", AIP
  Conf. Proc. 731, pp. 99-105","10.1063/1.1828396",,"astro-ph",,"  I present an overview of an equation of state, being developed in the
chemical picture, and based on the very successful MHD equation of state. The
flexibility of the chemical picture combined with the free-energy minimization
procedure, makes it rather straight-forward, albeit laborious, to include new
effects in the model free-energy, simply by adding new terms.
  The most notable additions to the original MHD equation of state, are
relativistic effects, quantum effects, improved higher order Coulomb terms and
a long list of molecules other than the H2 and H2+ treated so far.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 00:19:59 GMT""}]","2009-11-10"
"astro-ph/0411316","Frank Masci","Frank J. Masci, Russ Laher, Fan Fang, John Fowler, Wen Lee, Susan
  Stolovy, Deborah Padgett and Mehrdad Moshir","Processing of 24 Micron Image Data at the Spitzer Science Center","5 pages, 1 figure. To appear in Proceedings of Astronomical Data
  Analysis Software and Systems (ADASS) XIV, Pasadena, 2004",,,,"astro-ph",,"  The 24 micron array on board the Spitzer Space Telescope is one of three
arrays in the Multi-band Imaging Photometer for Spitzer (MIPS) instrument. It
provides 5.3 x 5.3 arcmin images at a scale of ~2.5 arcsec per pixel
corresponding to sampling of the point spread function which is slightly better
than critical (~0.4\lambda/D). A scan-mirror allows dithering of images on the
array without the overhead of moving and stabilizing the spacecraft. It also
enables efficient mapping of large areas of sky without significant compromise
in sensitivity. We present an overview of the pipeline flow and reduction steps
involved in the processing of image data acquired with the 24 micron array.
Residual instrumental signatures not yet removed in automated processing and
strategies for hands-on mitigation thereof are also given.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 06:45:32 GMT""}]","2007-05-23"
"astro-ph/0411317","Cong Xu","C.Kevin Xu, Jose Donas, Stephane Arnouts, Ted K. Wyder, Mark Seibert,
  Jorge Iglesias-Paramo, Jeremy Blaizot, Todd Small, Bruno Milliard, David
  Schiminovich, D.Christopher Martin, Tom A. Barlow, Luciana Bianchi, Yong-Ik
  Byun, Karl Forster, Peter G. Friedman, Timothy M. Heckman, Patrick N.
  Jelinsky, Young-Wook Lee, Barry F. Madore, Roger F. Malina, Patrick
  Morrissey, Susan G. Neff, R. Michael Rich, et al","Number Counts of GALEX Sources in FUV (1530A) and NUV (2310A) Bands","This paper will be published as part of the Galaxy Evolution Explorer
  (GALEX) Astrophysical Journal Letters Special Issue. Links to the full set of
  papers will be available at http:/www.galex.caltech.edu/PUBLICATIONS/ after
  November 22, 2004","Astrophys.J. 619 (2005) L11-L14","10.1086/425252",,"astro-ph",,"  Number Counts of galaxies in two GALEX bands (FUV: 1530A and NUV: 2310A, both
in AB magnitudes) are reported. They provide for the first time in the
literature homogeneously calibrated number counts of UV galaxies covering
continuously a very wide range of UV magnitude (14 -- 23.8). Both the FUV and
NUV counts are inconsistent with a non-evolution model, while they are in good
agreement with evolution models (essentially luminosity evolution) derived from
the high-z UV luminosity functions of Arnouts et al. (2004). It is found that
the contribution from galaxies detected by GALEX to the UV background is
0.68+-0.10 nW m-2 sr-1 at 1530A and 0.99+-0.15 nW m-2 sr-1 at 2310A. These are
66+-9% and 44+-6% of the total contributions of galaxies to the the UV
background at 1530A, respectively, as estimated using the evolution models. ...
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 02:52:55 GMT""}]","2009-11-10"
"astro-ph/0411318","Chang H. Ree","Y.-W. Lee, C. H. Ree, R. M. Rich, J.-M. Deharveng, Y.-J. Sohn, S.-C.
  Rey, S. K. Yi, S.-J. Yoon, L. Bianchi, J.-W. Lee, M. Seibert, T. A. Barlow,
  Y.-I. Byun, J. Donas, K. Forster, P. G. Friedman, T. M. Heckman, M. J. Jee,
  P. N. Jelinsky, S.-W. Kim, B. F. Madore, R. F. Malina, D. C. Martin, B.
  Milliard, P. Morrissey, S. G. Neff, J. Rhee, D. Schiminovich, O. H. W.
  Siegmund, T. Small, A. S. Szalay, B. Y. Welsh, T. K. Wyder","The Look-back Time Evolution of Far-UV Flux from Elliptical Galaxies:
  The Fornax Cluster and Abell 2670","This paper will be published as part of the Galaxy Evolution Explorer
  (GALEX) Astrophysical Journal Letters Special Issue. Links to the full set of
  papers will be available at http://www.galex.caltech.edu/PUBLICATIONS/","Astrophys.J. 619 (2005) L103-L106","10.1086/422503",,"astro-ph",,"  In order to investigate the origin of the far-UV (FUV) flux from the
early-type galaxies, Galaxy Evolution Explorer (GALEX) is collecting the UV
data for the elliptical-rich clusters at moderate redshifts (z < 0.2) where the
dominant FUV source is predicted to be hot horizontal-branch (HB) stars and
their post-HB progeny. Here we present our first result for the early-type
galaxies in Abell 2670 at z = 0.076. Compared to NGC 1399, a nearby giant
elliptical galaxy in the Fornax cluster, it appears that the rest-frame FUV - V
color of the giant ellipticals gets redder by ~ 0.7 mag at the distance of
Abell 2670 (z = 0.076; look-back time ~ 1.0 Gyr). Although a detailed
comparison with the models is postponed until more cluster data are
accumulated, it is interesting to note that this value is consistent with the
variation predicted by the population synthesis models where the mean
temperature of HB stars declines rapidly with increasing look-back time.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 03:02:00 GMT""}]","2009-11-10"
"astro-ph/0411319","Cong Xu","C. Kevin Xu, Jorge Iglesias-Paramo, Denis Burgarella, R. Michael Rich,
  Susan G. Neff, Sebastien Lauger, Tom A. Barlow, Luciana Bianchi, Yong-Ik
  Byun, Karl Forster, Peter G. Friedman, Timothy M. Heckman, Patrick N.
  Jelinsky, Young-Wook Lee, Barry F. Madore, Roger F. Malina, D. Christopher
  Martin, Bruno Milliard, Patrick Morrissey, David Schiminovich, Oswald H. W.
  Siegmund, Todd Small, Alex S. Szalay, Barry Y. Welsh, and Ted K. Wyder","UV emission and Star Formation in Stephan's Quintet","This paper will be published as part of the Galaxy Evolution
  Explorer(GALEX) Astrophysical Journal Letters Special Issue. Links to the
  full set of papers will be available at
  http:/www.galex.caltech.edu/PUBLICATIONS/ after November 22, 2004","Astrophys.J. 619 (2005) L95-L98","10.1086/425130",,"astro-ph",,"  we present the first GALEX UV images of the well known interacting group of
galaxies, Stephan's Quintet (SQ). We detect widespread UV emission throughout
the group. However, there is no consistent coincidence between UV structure and
emission in the optical, H\alpha, or HI. Excluding the foreground galaxy
NGC7320 (Sd), most of the UV emission is found in regions associated with the
two spiral members of the group, NGC7319 and NGC7318b, and the intragroup
medium starburst SQ-A. The extinction corrected UV data are analyzed to
investigate the overall star formation activity in SQ. It is found that the
total star formation rate (SFR) of SQ is 6.69+-0.65 M_\sun/yr. Among this,
1.34+-0.16 M_sun/yr is due to SQ-A. This is in excellent agreement with that
derived from extinction corrected H\alpha luminosity of SQ-A. The SFR in
regions related to NGC 7319 is 1.98+-0.58 M_\sun/yr, most of which(68%) is
contributed by the disk. The contribution from the 'young tail' is only 15%. In
the UV, the 'young tail' is more extended (~100 kpc) and shows a loop-like
structure, including the optical tail, the extragalactic HII regions recently
discovered in H\alpha, and other UV emission regions discovered for the first
time. The UV and optical colors of the 'old tail' are consistent with a single
stellar population of age t ~10^{8.5+-0.4} yrs. The UV emission associated with
NGC 7318b is found in a very large (~80 kpc) disk, with a net SFR of 3.37+-0.25
M_sun/yr. Several large UV emission regions are 30 -- 40 kpc away from the
nucleus of NGC7318b. Although both NGC7319 and NGC7318b show peculiar UV
morphology, their SFR is consistent with that of normal Sbc galaxies,
indicating that the strength of star formation activity is not enhenced by
interactions.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 03:27:34 GMT""}]","2009-11-10"
"astro-ph/0411320","Jamie McCallum","J. N. McCallum (1,2), S. P. Ellingsen (1), D. L. Jauncey (2), J. E. J.
  Lovell (2) & L. J. Greenhill (3).((1) University of Tasmania (2) ATNF (3)
  Harvard-Smithsonian CfA)","Scintillation in the Circinus Galaxy water megamasers","10 pages, 5 figures. AJ accepted",,"10.1086/427399",,"astro-ph",,"  We present observations of the 22 GHz water vapor megamasers in the Circinus
galaxy made with the Tidbinbilla 70m telescope. These observations confirm the
rapid variability seen earlier by Greenhill et al (1997). We show that this
rapid variability can be explained by interstellar scintillation, based on what
is now known of the interstellar scintillation seen in a significant number of
flat spectrum AGN. The observed variability cannot be fully described by a
simple model of either weak or diffractive scintillation.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 03:32:33 GMT""}]","2009-11-10"
"astro-ph/0411321","Kameshwar C. Wali","Kameshwar C. Wali (Physics Dept., Syracuse University)","What are the Building Blocks of Our Universe?","To be published in the Proceedings of the Interantional Conference on
  COSMOLOGY;Facts and Problems (College de France, Paris, June 8-11, 2004)",,,,"astro-ph",,"  We are told that we are living in a Golden Age of Astronomy. Cosmological
Parameters are found with un precedented accuracy. Yet, the known form of
matter forms only a small fraction of the total energy density of the universe.
Also, a mysterious dark energy dominates the universe and causes acceleration
in the rate of expansion.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 05:00:57 GMT""}]","2007-05-23"
"astro-ph/0411322","Frank Masci","Frank J. Masci, David Makovoz and Mehrdad Moshir (Spitzer Science
  Center, California Institute of Technology)","A Robust Algorithm for the Pointing Refinement and Registration of
  Astronomical Images","43 pages, 20 figures. Published in September, 2004 issue of PASP","Publ.Astron.Soc.Pac. 116 (2004) 842-858","10.1086/424495",,"astro-ph",,"  We present a generic algorithm for performing astronomical image registration
and pointing refinement. The method is based on matching the positions and
fluxes of available point sources in image overlap regions. This information is
used to compute a set of image offset corrections by globally minimizing a
weighted sum of all matched point-source positional differences in a
pre-specified reference image frame. A fast linear sparse matrix solver is used
for the minimization. From these corrections, the pointings and orientations of
images can be refined in either a relative sense where pointings become fixed
(registered) relative to a single input image, or, in an absolute sense (in the
ICRS) if absolute point source information is known. The latter provides
absolute pointing refinement to an accuracy depending on the robustness of
point source extractions, match statistics, and accuracy of the astrometric
catalog used. The software is currently used in the Spitzer image processing
pipelines, although it is adaptable to any astronomical imaging system which
uses the FITS image format and WCS pointing standard. We test the algorithm
using Monte Carlo simulations and compare them to image data acquired with the
Infrared Array Camera (IRAC) on board the Spitzer Space Telescope.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 06:37:40 GMT""}]","2009-11-10"
"astro-ph/0411323","Soo-Chang Rey","S.-C. Rey, R. M. Rich, Y.-W. Lee, S.-J. Yoon, S. K. Yi, L. Bianchi,
  Y.-J. Sohn, P. G. Friedman, T. A. Barlow, Y.-I. Byun, J. Donas, K. Forster,
  T. M. Heckman, M. J. Jee, P. N. Jelinsky, S.-W. Kim, J.-W. Lee, B. F. Madore,
  R. F. Malina, D. C. Martin, B. Milliard, P. Morrissey, S. G. Neff, J. Rhee,
  D. Schiminovich, O. H. W. Siegmund, T. Small, A. S. Szalay, B. Y. Welsh, and
  T. K. Wyder","GALEX Ultraviolet Photometry of Globular Clusters in M31","This paper will be published as part of the Galaxy Evolution Explorer
  (GALEX) Astrophysical Journal Letters Special Issue. Links to the full set of
  papers will be available at http://www.galex.caltech.edu/PUBLICATIONS/ after
  November 22, 2004",,"10.1086/422412",,"astro-ph",,"  We present ultraviolet photometry for globular clusters (GCs) in M31 from 15
square deg of imaging using the Galaxy Evolution Explorer (GALEX). We detect
200 and 94 GCs with certainty in the near-ultraviolet (NUV; 1750 - 2750
Angstroms) and far-ultraviolet (FUV; 1350 - 1750 Angstroms) bandpasses,
respectively. Our rate of detection is about 50% in the NUV and 23% in the FUV,
to an approximate limiting V magnitude of 19. Out of six clusters with
[Fe/H]>-1 seen in the NUV, none is detected in the FUV bandpass. Furthermore,
we find no candidate metal-rich clusters with significant FUV flux, because of
the contribution of blue horizontal-branch (HB) stars, such as NGC 6388 and NGC
6441, which are metal-rich Galactic GCs with hot HB stars. We show that our
GALEX photometry follows the general color trends established in previous UV
studies of GCs in M31 and the Galaxy. Comparing our data with Galactic GCs in
the UV and with population synthesis models, we suggest that the age range of
M31 and Galactic halo GCs are similar.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 07:10:59 GMT""}]","2009-11-10"
